8:00:00, , 2, 6
8:01:00, , 2, 6
8:02:00, , 2, 6
8:03:00, , 2, 6
8:04:00, , 3, 6
8:05:00, , 4, 8
8:06:00, , 4, 9
8:07:00, 1, 4, 14
8:08:00, 1, 4, 17
8:09:00, 1, 4, 18
8:10:00, 2, 4, 18
8:11:00, 2, 5, 19
8:12:00, 2, 5, 19
8:13:00, 2, 7, 18
8:14:00, 3, 8, 18
8:15:00, 3, 8, 18
8:16:00, 4, 8, 18
8:17:00, 4, 9, 20
8:18:00, 5, 9, 21
8:19:00, 5, 9, 22
8:20:00, 5, 10, 23
8:21:00, 5, 11, 23
8:22:00, 5, 11, 23
8:23:00, 4, 14, 23
8:24:00, 4, 14, 23
8:25:00, 4, 15, 23
8:26:00, 5, 14, 23
8:27:00, 6, 15, 23
8:28:00, 6, 16, 22
8:29:00, 6, 16, 22
8:30:00, 5, 16, 24
8:31:00, 5, 16, 26
8:32:00, 5, 16, 27
8:33:00, 5, 16, 27
8:34:00, 4, 15, 27
8:35:00, 4, 15, 27
8:36:00, 4, 13, 27
8:37:00, 4, 14, 30
8:38:00, 4, 15, 28
8:39:00, 4, 15, 28
8:40:00, 4, 16, 27
8:41:00, 4, 16, 32
8:42:00, 5, 15, 29
8:43:00, 4, 17, 30
8:44:00, 7, 17, 30
8:45:00, 7, 17, 30
8:46:00, 6, 17, 30
8:47:00, 6, 18, 30
8:48:00, 6, 17, 30
8:49:00, 5, 17, 26
8:50:00, 6, 18, 27
8:51:00, 6, 18, 26
8:52:00, 6, 17, 28
8:53:00, 6, 16, 26
8:54:00, 8, 16, 29
8:55:00, 9, 18, 29
8:56:00, 9, 19, 30
8:57:00, 9, 21, 31
8:58:00, 10, 21, 33
8:59:00, 9, 19, 33
9:00:00, 9, 19, 33
9:01:00, 10, 20, 34
9:02:00, 9, 21, 39
9:03:00, 9, 21, 43
9:04:00, 9, 21, 42
9:05:00, 9, 21, 42
9:06:00, 9, 22, 40
9:07:00, 9, 22, 42
9:08:00, 12, 22, 43
9:09:00, 12, 23, 43
9:10:00, 12, 23, 44
9:11:00, 11, 24, 44
9:12:00, 12, 25, 44
9:13:00, 12, 26, 44
9:14:00, 10, 25, 44
9:15:00, 11, 26, 45
9:16:00, 11, 24, 44
9:17:00, 8, 23, 38
9:18:00, 8, 23, 38
9:19:00, 8, 23, 32
9:20:00, 10, 23, 33
9:21:00, 11, 23, 31
9:22:00, 12, 23, 33
9:23:00, 12, 21, 32
9:24:00, 12, 21, 35
9:25:00, 13, 22, 35
9:26:00, 15, 22, 34
9:27:00, 15, 22, 36
9:28:00, 10, 23, 36
9:29:00, 10, 23, 34
9:30:00, 10, 23, 36
9:31:00, 10, 24, 35
9:32:00, 10, 25, 35
9:33:00, 10, 25, 42
9:34:00, 9, 25, 43
9:35:00, 9, 24, 45
9:36:00, 10, 26, 44
9:37:00, 13, 26, 45
9:38:00, 11, 27, 46
9:39:00, 10, 28, 48
9:40:00, 15, 31, 51
9:41:00, 15, 29, 51
9:42:00, 14, 29, 52
9:43:00, 13, 26, 51
9:44:00, 13, 29, 52
9:45:00, 12, 30, 51
9:46:00, 14, 30, 55
9:47:00, 16, 30, 57
9:48:00, 15, 28, 55
9:49:00, 15, 26, 53
9:50:00, 18, 28, 52
9:51:00, 18, 28, 48
9:52:00, 20, 26, 47
9:53:00, 19, 28, 46
9:54:00, 19, 26, 51
9:55:00, 19, 27, 50
9:56:00, 19, 27, 50
9:57:00, 18, 27, 43
9:58:00, 18, 28, 42
9:59:00, 20, 28, 41
10:00:00, 19, 27, 38
10:01:00, 17, 26, 36
10:02:00, 16, 28, 36
10:03:00, 15, 27, 37
10:04:00, 14, 26, 35
10:05:00, 14, 27, 35
10:06:00, 14, 27, 41
10:07:00, 17, 27, 32
10:08:00, 18, 29, 34
10:09:00, 20, 29, 38
10:10:00, 21, 30, 41
10:11:00, 22, 28, 40
10:12:00, 20, 28, 40
10:13:00, 22, 28, 40
10:14:00, 21, 28, 41
10:15:00, 22, 32, 39
10:16:00, 21, 33, 42
10:17:00, 21, 32, 41
10:18:00, 20, 31, 41
10:19:00, 19, 31, 41
10:20:00, 19, 31, 45
10:21:00, 21, 32, 45
10:22:00, 23, 31, 45
10:23:00, 20, 31, 44
10:24:00, 19, 31, 47
10:25:00, 22, 33, 47
10:26:00, 21, 34, 48
10:27:00, 22, 31, 47
10:28:00, 22, 32, 43
10:29:00, 21, 33, 47
10:30:00, 21, 31, 45
10:31:00, 19, 32, 50
10:32:00, 19, 31, 48
10:33:00, 19, 31, 50
10:34:00, 21, 34, 46
10:35:00, 20, 34, 50
10:36:00, 22, 33, 50
10:37:00, 22, 32, 52
10:38:00, 23, 32, 51
10:39:00, 21, 32, 52
10:40:00, 23, 33, 52
10:41:00, 24, 35, 46
10:42:00, 20, 37, 46
10:43:00, 20, 37, 49
10:44:00, 21, 36, 52
10:45:00, 22, 36, 55
10:46:00, 23, 35, 56
10:47:00, 22, 35, 57
10:48:00, 20, 36, 54
10:49:00, 19, 35, 54
10:50:00, 19, 35, 50
10:51:00, 18, 34, 52
10:52:00, 20, 37, 49
10:53:00, 21, 39, 49
10:54:00, 24, 38, 54
10:55:00, 23, 39, 53
10:56:00, 24, 40, 51
10:57:00, 23, 41, 55
10:58:00, 22, 39, 54
10:59:00, 22, 40, 55
11:00:00, 22, 39, 55
11:01:00, 19, 38, 58
11:02:00, 20, 38, 56
11:03:00, 20, 37, 57
11:04:00, 19, 39, 53
11:05:00, 16, 38, 53
11:06:00, 15, 37, 53
11:07:00, 15, 40, 52
11:08:00, 15, 38, 54
11:09:00, 17, 34, 54
11:10:00, 16, 37, 54
11:11:00, 13, 38, 55
11:12:00, 17, 36, 50
11:13:00, 16, 36, 50
11:14:00, 17, 33, 50
11:15:00, 17, 34, 52
11:16:00, 18, 32, 53
11:17:00, 17, 32, 53
11:18:00, 16, 34, 53
11:19:00, 18, 33, 53
11:20:00, 18, 33, 55
11:21:00, 18, 33, 57
11:22:00, 16, 35, 54
11:23:00, 17, 35, 54
11:24:00, 15, 35, 58
11:25:00, 14, 35, 57
11:26:00, 14, 35, 56
11:27:00, 14, 34, 56
11:28:00, 13, 34, 58
11:29:00, 17, 34, 55
11:30:00, 17, 35, 57
11:31:00, 18, 36, 55
11:32:00, 18, 35, 54
11:33:00, 18, 34, 51
11:34:00, 13, 34, 50
11:35:00, 19, 34, 54
11:36:00, 18, 32, 54
11:37:00, 18, 33, 54
11:38:00, 20, 33, 54
11:39:00, 19, 30, 52
11:40:00, 18, 31, 52
11:41:00, 17, 31, 47
11:42:00, 17, 34, 48
11:43:00, 18, 34, 47
11:44:00, 18, 32, 47
11:45:00, 18, 33, 51
11:46:00, 19, 34, 45
11:47:00, 19, 32, 46
11:48:00, 19, 34, 45
11:49:00, 17, 34, 44
11:50:00, 16, 34, 46
11:51:00, 18, 35, 47
11:52:00, 21, 33, 46
11:53:00, 21, 34, 45
11:54:00, 22, 34, 44
11:55:00, 22, 33, 46
11:56:00, 21, 30, 46
11:57:00, 23, 31, 50
11:58:00, 24, 30, 52
11:59:00, 18, 31, 45
12:00:00, 17, 28, 47
12:01:00, 17, 30, 42
12:02:00, 17, 30, 42
12:03:00, 17, 29, 44
12:04:00, 17, 30, 43
12:05:00, 18, 30, 41
12:06:00, 18, 29, 41
12:07:00, 18, 27, 43
12:08:00, 15, 27, 45
12:09:00, 18, 25, 42
12:10:00, 17, 26, 40
12:11:00, 16, 26, 41
12:12:00, 17, 27, 42
12:13:00, 18, 25, 41
12:14:00, 17, 24, 41
12:15:00, 15, 25, 42
12:16:00, 16, 24, 42
12:17:00, 17, 25, 39
12:18:00, 18, 24, 41
12:19:00, 16, 26, 42
12:20:00, 16, 27, 42
12:21:00, 16, 27, 40
12:22:00, 16, 27, 35
12:23:00, 16, 27, 34
12:24:00, 17, 28, 35
12:25:00, 17, 28, 35
12:26:00, 16, 27, 38
12:27:00, 16, 27, 38
12:28:00, 15, 27, 40
12:29:00, 15, 27, 39
12:30:00, 14, 27, 40
12:31:00, 14, 27, 41
12:32:00, 14, 26, 38
12:33:00, 15, 25, 36
12:34:00, 15, 26, 36
12:35:00, 15, 25, 37
12:36:00, 14, 27, 39
12:37:00, 14, 27, 38
12:38:00, 13, 26, 38
12:39:00, 13, 25, 40
12:40:00, 13, 25, 41
12:41:00, 10, 24, 39
12:42:00, 10, 24, 38
12:43:00, 11, 26, 39
12:44:00, 9, 25, 39
12:45:00, 9, 25, 36
12:46:00, 8, 24, 39
12:47:00, 8, 23, 38
12:48:00, 7, 22, 37
12:49:00, 7, 23, 35
12:50:00, 7, 24, 38
12:51:00, 10, 24, 41
12:52:00, 9, 23, 41
12:53:00, 11, 22, 41
12:54:00, 11, 22, 39
12:55:00, 11, 24, 37
12:56:00, 10, 23, 35
12:57:00, 10, 23, 40
12:58:00, 10, 22, 39
12:59:00, 12, 22, 37
13:00:00, 10, 23, 37
13:01:00, 10, 23, 37
13:02:00, 9, 24, 36
13:03:00, 11, 23, 35
13:04:00, 10, 22, 34
13:05:00, 10, 21, 35
13:06:00, 10, 23, 35
13:07:00, 10, 23, 35
13:08:00, 10, 22, 35
13:09:00, 10, 22, 35
13:10:00, 11, 22, 36
13:11:00, 11, 21, 35
13:12:00, 8, 21, 34
13:13:00, 10, 18, 34
13:14:00, 10, 18, 32
13:15:00, 10, 20, 31
13:16:00, 10, 21, 31
13:17:00, 11, 21, 32
13:18:00, 10, 22, 32
13:19:00, 9, 22, 32
13:20:00, 8, 24, 31
13:21:00, 8, 22, 31
13:22:00, 7, 22, 32
13:23:00, 8, 21, 32
13:24:00, 7, 21, 32
13:25:00, 8, 21, 31
13:26:00, 8, 23, 31
13:27:00, 9, 22, 32
13:28:00, 9, 23, 32
13:29:00, 10, 23, 32
13:30:00, 10, 22, 32
13:31:00, 10, 22, 31
13:32:00, 9, 22, 31
13:33:00, 11, 22, 32
13:34:00, 10, 23, 33
13:35:00, 12, 21, 34
13:36:00, 12, 21, 33
13:37:00, 12, 21, 33
13:38:00, 11, 22, 32
13:39:00, 12, 22, 27
13:40:00, 10, 22, 26
13:41:00, 11, 21, 30
13:42:00, 10, 20, 29
13:43:00, 10, 18, 29
13:44:00, 9, 19, 29
13:45:00, 7, 19, 29
13:46:00, 7, 20, 31
13:47:00, 8, 20, 32
13:48:00, 5, 20, 30
13:49:00, 4, 19, 30
13:50:00, 4, 18, 29
13:51:00, 3, 20, 30
13:52:00, 4, 19, 29
13:53:00, 5, 18, 33
13:54:00, 6, 20, 33
13:55:00, 8, 18, 33
13:56:00, 8, 19, 31
13:57:00, 8, 20, 31
13:58:00, 7, 19, 28
13:59:00, 8, 17, 29
14:00:00, 10, 17, 29
14:01:00, 10, 18, 28
14:02:00, 10, 19, 28
14:03:00, 11, 21, 28
14:04:00, 9, 21, 28
14:05:00, 10, 21, 28
14:06:00, 9, 21, 29
14:07:00, 10, 21, 29
14:08:00, 10, 21, 27
14:09:00, 11, 21, 28
14:10:00, 11, 19, 31
14:11:00, 11, 20, 30
14:12:00, 11, 20, 30
14:13:00, 12, 20, 30
14:14:00, 12, 19, 30
14:15:00, 13, 19, 27
14:16:00, 13, 19, 29
14:17:00, 11, 19, 28
14:18:00, 12, 20, 30
14:19:00, 12, 20, 31
14:20:00, 13, 19, 28
14:21:00, 13, 18, 28
14:22:00, 13, 18, 27
14:23:00, 11, 19, 26
14:24:00, 11, 18, 25
14:25:00, 11, 17, 26
14:26:00, 11, 19, 25
14:27:00, 11, 19, 26
14:28:00, 9, 19, 27
14:29:00, 9, 20, 29
14:30:00, 9, 20, 29
14:31:00, 8, 20, 28
14:32:00, 7, 20, 29
14:33:00, 10, 20, 30
14:34:00, 9, 20, 32
14:35:00, 9, 21, 33
14:36:00, 10, 21, 33
14:37:00, 10, 21, 33
14:38:00, 11, 20, 33
14:39:00, 10, 20, 35
14:40:00, 11, 20, 35
14:41:00, 13, 19, 35
14:42:00, 12, 19, 35
14:43:00, 11, 21, 36
14:44:00, 12, 22, 39
14:45:00, 11, 22, 40
14:46:00, 11, 23, 39
14:47:00, 14, 23, 34
14:48:00, 13, 23, 34
14:49:00, 11, 23, 31
14:50:00, 11, 23, 35
14:51:00, 10, 23, 37
14:52:00, 9, 23, 39
14:53:00, 9, 22, 40
14:54:00, 9, 22, 43
14:55:00, 10, 23, 38
14:56:00, 10, 23, 37
14:57:00, 12, 23, 37
14:58:00, 11, 24, 37
14:59:00, 11, 24, 38
15:00:00, 12, 23, 39
15:01:00, 12, 24, 39
15:02:00, 12, 23, 39
15:03:00, 15, 24, 38
15:04:00, 15, 23, 34
15:05:00, 16, 26, 34
15:06:00, 16, 26, 36
15:07:00, 15, 24, 33
15:08:00, 14, 23, 33
15:09:00, 13, 23, 40
15:10:00, 12, 23, 41
15:11:00, 12, 23, 40
15:12:00, 11, 24, 40
15:13:00, 11, 24, 38
15:14:00, 11, 25, 40
15:15:00, 13, 25, 40
15:16:00, 12, 26, 39
15:17:00, 9, 27, 41
15:18:00, 13, 26, 41
15:19:00, 11, 25, 41
15:20:00, 11, 26, 46
15:21:00, 10, 24, 50
15:22:00, 10, 25, 50
15:23:00, 10, 27, 52
15:24:00, 8, 24, 53
15:25:00, 8, 23, 50
15:26:00, 11, 23, 47
15:27:00, 11, 20, 47
15:28:00, 11, 19, 46
15:29:00, 14, 19, 46
15:30:00, 11, 19, 46
15:31:00, 12, 19, 47
15:32:00, 12, 18, 45
15:33:00, 13, 18, 45
15:34:00, 12, 21, 44
15:35:00, 12, 21, 40
15:36:00, 11, 21, 37
15:37:00, 13, 21, 36
15:38:00, 13, 22, 36
15:39:00, 13, 22, 37
15:40:00, 12, 23, 35
15:41:00, 12, 22, 34
15:42:00, 13, 22, 35
15:43:00, 13, 22, 37
15:44:00, 13, 22, 37
15:45:00, 14, 23, 34
15:46:00, 14, 22, 35
15:47:00, 13, 25, 34
15:48:00, 14, 25, 34
15:49:00, 14, 26, 35
15:50:00, 12, 26, 36
15:51:00, 12, 23, 35
15:52:00, 12, 23, 34
15:53:00, 13, 23, 35
15:54:00, 13, 25, 35
15:55:00, 13, 25, 39
15:56:00, 13, 25, 37
15:57:00, 14, 24, 36
15:58:00, 13, 21, 37
15:59:00, 12, 23, 36
16:00:00, 13, 22, 35
16:01:00, 13, 23, 37
16:02:00, 14, 24, 33
16:03:00, 13, 23, 32
16:04:00, 13, 25, 33
16:05:00, 13, 25, 32
16:06:00, 10, 24, 35
16:07:00, 9, 25, 36
16:08:00, 10, 24, 35
16:09:00, 10, 24, 35
16:10:00, 10, 23, 35
16:11:00, 11, 23, 37
16:12:00, 11, 24, 39
16:13:00, 12, 24, 38
16:14:00, 18, 23, 36
16:15:00, 16, 23, 32
16:16:00, 17, 22, 34
16:17:00, 17, 25, 33
16:18:00, 17, 24, 33
16:19:00, 15, 23, 36
16:20:00, 15, 23, 36
16:21:00, 15, 24, 34
16:22:00, 15, 23, 35
16:23:00, 14, 22, 35
16:24:00, 14, 23, 35
16:25:00, 14, 22, 35
16:26:00, 13, 21, 39
16:27:00, 13, 20, 38
16:28:00, 13, 20, 33
16:29:00, 12, 21, 38
16:30:00, 13, 22, 38
16:31:00, 12, 22, 37
16:32:00, 13, 19, 37
16:33:00, 12, 20, 35
16:34:00, 13, 22, 35
16:35:00, 12, 21, 34
16:36:00, 12, 21, 37
16:37:00, 12, 21, 37
16:38:00, 12, 21, 38
16:39:00, 11, 22, 37
16:40:00, 10, 21, 36
16:41:00, 12, 21, 36
16:42:00, 12, 21, 33
16:43:00, 10, 22, 41
16:44:00, 10, 22, 41
16:45:00, 11, 21, 41
16:46:00, 9, 20, 39
16:47:00, 10, 21, 41
16:48:00, 10, 21, 40
16:49:00, 11, 20, 39
16:50:00, 11, 18, 37
16:51:00, 11, 19, 38
16:52:00, 11, 19, 37
16:53:00, 13, 19, 38
16:54:00, 12, 20, 37
16:55:00, 12, 19, 36
16:56:00, 11, 19, 37
16:57:00, 10, 21, 37
16:58:00, 11, 21, 38
16:59:00, 10, 20, 40
17:00:00, 8, 21, 38
17:01:00, 8, 22, 42
17:02:00, 11, 23, 41
17:03:00, 11, 22, 41
17:04:00, 11, 24, 38
17:05:00, 6, 24, 38
17:06:00, 7, 23, 42
17:07:00, 7, 22, 41
17:08:00, 8, 24, 40
17:09:00, 6, 22, 39
17:10:00, 10, 23, 38
17:11:00, 8, 24, 35
17:12:00, 8, 22, 36
17:13:00, 9, 23, 36
17:14:00, 10, 23, 36
17:15:00, 8, 22, 34
17:16:00, 8, 22, 34
17:17:00, 10, 23, 34
17:18:00, 11, 23, 31
17:19:00, 11, 21, 36
17:20:00, 11, 21, 33
17:21:00, 11, 22, 33
17:22:00, 10, 20, 32
17:23:00, 12, 18, 32
17:24:00, 11, 18, 32
17:25:00, 11, 18, 30
17:26:00, 12, 18, 33
17:27:00, 11, 19, 30
17:28:00, 11, 18, 32
17:29:00, 11, 17, 32
17:30:00, 12, 19, 32
17:31:00, 12, 19, 34
17:32:00, 12, 19, 32
17:33:00, 12, 19, 28
17:34:00, 12, 19, 29
17:35:00, 11, 20, 29
17:36:00, 10, 19, 28
17:37:00, 10, 19, 31
17:38:00, 8, 18, 30
17:39:00, 9, 18, 30
17:40:00, 10, 18, 25
17:41:00, 10, 19, 27
17:42:00, 10, 21, 30
17:43:00, 10, 19, 30
17:44:00, 10, 20, 28
17:45:00, 12, 20, 28
17:46:00, 12, 20, 29
17:47:00, 12, 21, 31
17:48:00, 12, 22, 32
17:49:00, 12, 23, 33
17:50:00, 11, 20, 34
17:51:00, 11, 21, 34
17:52:00, 10, 20, 34
17:53:00, 9, 19, 33
17:54:00, 11, 19, 32
17:55:00, 11, 18, 31
17:56:00, 10, 18, 29
17:57:00, 10, 17, 30
17:58:00, 10, 17, 31
17:59:00, 9, 16, 29
18:00:00, 8, 16, 29
18:01:00, 8, 16, 27
18:02:00, 7, 16, 27
18:03:00, 7, 15, 24
18:04:00, 7, 14, 24
18:05:00, 6, 14, 24
18:06:00, 6, 14, 25
18:07:00, 4, 14, 25
18:08:00, 4, 11, 24
18:09:00, 6, 12, 23
18:10:00, 6, 11, 22
18:11:00, 6, 11, 23
18:12:00, 6, 11, 23
18:13:00, 5, 12, 25
18:14:00, 4, 13, 25
18:15:00, 5, 13, 23
18:16:00, 6, 12, 25
18:17:00, 6, 12, 23
18:18:00, 6, 13, 23
18:19:00, 6, 12, 23
18:20:00, 6, 13, 22
18:21:00, 6, 12, 22
18:22:00, 6, 12, 20
18:23:00, 6, 12, 20
18:24:00, 7, 12, 25
18:25:00, 6, 11, 21
18:26:00, 6, 11, 21
18:27:00, 4, 11, 21
18:28:00, 4, 12, 23
18:29:00, 4, 11, 25
18:30:00, 6, 12, 25
18:31:00, 7, 10, 24
18:32:00, 7, 11, 24
18:33:00, 6, 11, 27
18:34:00, 5, 12, 24
18:35:00, 4, 12, 20
18:36:00, 4, 12, 20
18:37:00, 5, 12, 18
18:38:00, 2, 14, 20
18:39:00, 5, 10, 22
18:40:00, 5, 10, 22
18:41:00, 5, 11, 20
18:42:00, 5, 11, 23
18:43:00, 5, 11, 23
18:44:00, 4, 11, 23
18:45:00, 4, 13, 23
18:46:00, 4, 12, 23
18:47:00, 4, 13, 23
18:48:00, 3, 12, 23
18:49:00, 3, 11, 24
18:50:00, 3, 10, 23
18:51:00, 2, 10, 21
18:52:00, 4, 11, 21
18:53:00, 4, 12, 20
18:54:00, 4, 11, 20
18:55:00, 4, 11, 21
18:56:00, 3, 11, 19
18:57:00, 2, 12, 19
18:58:00, 2, 11, 17
18:59:00, 2, 11, 16
19:00:00, 3, 10, 15
19:01:00, 3, 10, 16
19:02:00, 3, 11, 19
19:03:00, 3, 11, 17
19:04:00, 2, 11, 16
19:05:00, 2, 11, 17
19:06:00, 2, 10, 17
19:07:00, 2, 10, 17
19:08:00, 2, 11, 19
19:09:00, 3, 11, 19
19:10:00, 3, 9, 19
19:11:00, 3, 10, 18
19:12:00, 4, 9, 17
19:13:00, 3, 9, 21
19:14:00, 3, 9, 20
19:15:00, 3, 9, 19
19:16:00, 3, 9, 19
19:17:00, 3, 9, 20
19:18:00, 3, 9, 19
19:19:00, 3, 9, 20
19:20:00, 3, 9, 20
19:21:00, 2, 10, 21
19:22:00, 2, 9, 17
19:23:00, 2, 10, 17
19:24:00, 3, 10, 18
19:25:00, 2, 10, 18
19:26:00, 2, 10, 15
19:27:00, 1, 8, 15
19:28:00, 1, 9, 15
19:29:00, 1, 8, 15
19:30:00, 1, 7, 16
19:31:00, 2, 7, 16
19:32:00, 2, 7, 16
19:33:00, 2, 7, 12
19:34:00, 2, 6, 11
19:35:00, 1, 6, 11
19:36:00, 1, 5, 11
19:37:00, 1, 5, 11
19:38:00, 1, 5, 11
19:39:00, 1, 6, 11
19:40:00, 1, 6, 10
19:41:00, 1, 6, 10
19:42:00, 2, 6, 10
19:43:00, 2, 6, 10
19:44:00, 1, 6, 12
19:45:00, 1, 5, 12
19:46:00, 1, 5, 10
19:47:00, 1, 5, 10
19:48:00, 1, 5, 9
19:49:00, 1, 5, 9
19:50:00, 1, 5, 9
19:51:00, , 5, 9
19:52:00, , 5, 9
19:53:00, , 4, 9
19:54:00, , 3, 9
19:55:00, , 3, 9
19:56:00, , 3, 9
19:57:00, , 2, 9
19:58:00, , 2, 9
19:59:00, , 1, 8
