8:00:00, 0, 2.5, 11.5
8:01:00, 0, 3, 12
8:02:00, 0.5, 3.5, 12.5
8:03:00, 1, 5.5, 13.5
8:04:00, 1.5, 6, 14.5
8:05:00, 1.5, 6.5, 15
8:06:00, 2, 6.5, 15.5
8:07:00, 2, 7, 15.5
8:08:00, 2, 7, 16.5
8:09:00, 2.5, 7, 17
8:10:00, 3, 7.5, 17
8:11:00, 3, 9, 17
8:12:00, 3, 9.5, 17
8:13:00, 3, 9, 17.5
8:14:00, 2.5, 7, 19
8:15:00, 2.5, 9, 19
8:16:00, 2.5, 9.5, 20.5
8:17:00, 3, 9.5, 21.5
8:18:00, 3.5, 10, 22
8:19:00, 4, 10, 22
8:20:00, 4, 9.5, 22
8:21:00, 4, 10.5, 23.5
8:22:00, 3, 11, 23.5
8:23:00, 3.5, 10, 24.5
8:24:00, 3.5, 10, 22
8:25:00, 4, 10.5, 18.5
8:26:00, 4, 10.5, 16
8:27:00, 5.5, 11, 17
8:28:00, 6, 11, 19
8:29:00, 5, 11.5, 20.5
8:30:00, 4, 12.5, 21
8:31:00, 5, 14, 21.5
8:32:00, 6, 12.5, 21.5
8:33:00, 6.5, 13.5, 21.5
8:34:00, 7.5, 13.5, 22
8:35:00, 7, 14, 24.5
8:36:00, 7.5, 13.5, 22
8:37:00, 6.5, 14, 22.5
8:38:00, 5.5, 14, 22.5
8:39:00, 6, 14, 22
8:40:00, 5.5, 14, 26
8:41:00, 5.5, 15.5, 25.5
8:42:00, 5, 14, 24.5
8:43:00, 5, 13.5, 25
8:44:00, 4, 12, 25.5
8:45:00, 3.5, 13.5, 25
8:46:00, 3.5, 13.5, 24.5
8:47:00, 5, 14.5, 26
8:48:00, 4.5, 14.5, 26
8:49:00, 3.5, 13.5, 26.5
8:50:00, 3, 14, 24.5
8:51:00, 4, 13.5, 24.5
8:52:00, 7, 13, 23
8:53:00, 6, 13.5, 22.5
8:54:00, 6, 13, 22
8:55:00, 5.5, 12.5, 22
8:56:00, 5.5, 12.5, 22.5
8:57:00, 4.5, 12.5, 24.5
8:58:00, 5, 13.5, 24.5
8:59:00, 5.5, 14, 24
9:00:00, 6, 14, 24.5
9:01:00, 6, 13.5, 24.5
9:02:00, 6, 14, 28.5
9:03:00, 7.5, 14, 29
9:04:00, 5.5, 14.5, 30
9:05:00, 5, 13, 30
9:06:00, 7, 13.5, 31.5
9:07:00, 8, 14, 31.5
9:08:00, 8, 15.5, 28
9:09:00, 8, 17.5, 28.5
9:10:00, 7.5, 17, 29.5
9:11:00, 8, 16, 30.5
9:12:00, 8, 15.5, 34
9:13:00, 8, 16, 33
9:14:00, 8, 19, 32
9:15:00, 8, 20, 32
9:16:00, 7.5, 19.5, 31
9:17:00, 9, 20.5, 30
9:18:00, 9.5, 19, 39
9:19:00, 9.5, 21, 40.5
9:20:00, 9, 21.5, 40.5
9:21:00, 9, 20.5, 40
9:22:00, 9.5, 21.5, 37
9:23:00, 9.5, 22, 38
9:24:00, 11, 22, 41
9:25:00, 10.5, 21, 43.5
9:26:00, 11.5, 22, 44
9:27:00, 11, 21, 45
9:28:00, 11, 22, 44.5
9:29:00, 13, 21.5, 43
9:30:00, 12.5, 22.5, 44
9:31:00, 13, 23.5, 43.5
9:32:00, 13.5, 23, 44.5
9:33:00, 13, 25, 43.5
9:34:00, 13, 26, 43.5
9:35:00, 14, 28, 40
